image_name,image_URL
"Branta_canadensis_-New_Brunswick,_New_Jersey,_USA-8.jpg","https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_-New_Brunswick,_New_Jersey,_USA-8.jpg"
"Branta_canadensis_-Ontario,_Canada_-swimming-8.jpg","https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_-Ontario,_Canada_-swimming-8.jpg"
"Branta_canadensis_-Putney,_Vermont,_USA-8.jpg","https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_-Putney,_Vermont,_USA-8.jpg"
"Branta_canadensis_-Putney,_Vermont,_USA-8_(1).jpg","https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_-Putney,_Vermont,_USA-8_(1).jpg"
"Branta_canadensis_-Rutgers,_New_Brunswick,_New_Jersey,_USA-8.jpg","https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_-Rutgers,_New_Brunswick,_New_Jersey,_USA-8.jpg"
"Branta_canadensis_-Smythe_Park,_Toronto,_Canada-8.jpg","https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_-Smythe_Park,_Toronto,_Canada-8.jpg"
Branta_canadensis_-_Canada_goose_-_Kharkiv_Gorky_Park_-_01.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_-_Canada_goose_-_Kharkiv_Gorky_Park_-_01.jpg
Branta_canadensis_-_Canada_goose_-_Kharkiv_Gorky_Park_-_02.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_-_Canada_goose_-_Kharkiv_Gorky_Park_-_02.jpg
Branta_canadensis_-_Canada_goose_-_Kharkiv_Gorky_Park_-_03.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_-_Canada_goose_-_Kharkiv_Gorky_Park_-_03.jpg
Branta_canadensis_-_face.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_-_face.jpg
Branta_canadensis_-_June_2013.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_-_June_2013.jpg
Branta_canadensis_-_June_2013_(2).jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_-_June_2013_(2).jpg
Branta_canadensis_-_June_2013_(3).jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_-_June_2013_(3).jpg
Branta_canadensis_-_June_2013_(4).jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_-_June_2013_(4).jpg
Branta_canadensis_-_Kanadagans_-_Mönchbruch_-_March_23th_2013_-_02.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_-_Kanadagans_-_Mönchbruch_-_March_23th_2013_-_02.jpg
Branta_canadensis_03.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_03.jpg
Branta_canadensis_2009.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_2009.jpg
Branta_canadensis_4024.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_4024.jpg
Branta_canadensis_8672_(14643522152).jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_8672_(14643522152).jpg
Branta_canadensis_Attentive_adult_on_lawn_1.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_Attentive_adult_on_lawn_1.jpg
Branta_canadensis_Attentive_adult_on_lawn_2.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_Attentive_adult_on_lawn_2.jpg
Branta_canadensis_at_VanDusen_Botanical_Garden_1.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_at_VanDusen_Botanical_Garden_1.jpg
Branta_canadensis_Berlin-Spandau.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_Berlin-Spandau.jpg
Branta_Canadensis_Canada_Goose_(252242459).jpeg,https://commons.wikimedia.org/w/index.php?search=Branta_Canadensis_Canada_Goose_(252242459).jpeg
Branta_Canadensis_Canada_Goose_(252244971).jpeg,https://commons.wikimedia.org/w/index.php?search=Branta_Canadensis_Canada_Goose_(252244971).jpeg
Branta_Canadensis_Canada_Goose_(252250683).jpeg,https://commons.wikimedia.org/w/index.php?search=Branta_Canadensis_Canada_Goose_(252250683).jpeg
Branta_canadensis_D81_8234_(41527181782).jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_D81_8234_(41527181782).jpg
Branta_canadensis_Fremont_April_2011_001.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_Fremont_April_2011_001.jpg
"Branta_canadensis_in_L'Isle-Adam,_France_01.jpg","https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_in_L'Isle-Adam,_France_01.jpg"
Branta_canadensis_in_Minsk_Zoo_01.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_in_Minsk_Zoo_01.jpg
Branta_canadensis_in_Minsk_Zoo_02.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_in_Minsk_Zoo_02.jpg
"Branta_canadensis_in_Victoria,_Canada_03.jpg","https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_in_Victoria,_Canada_03.jpg"
"Branta_canadensis_in_Victoria,_Canada_04.jpg","https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_in_Victoria,_Canada_04.jpg"
"Branta_canadensis_in_Victoria,_Canada_06.jpg","https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_in_Victoria,_Canada_06.jpg"
Branta_canadensis_JPG1a.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_JPG1a.jpg
Branta_canadensis_kallerna.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_kallerna.jpg
Branta_canadensis_moffiti_in_Lake_Yamanaka_(1)_IMG_0599_20130104.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_moffiti_in_Lake_Yamanaka_(1)_IMG_0599_20130104.jpg
Branta_canadensis_moffiti_in_Lake_Yamanaka_(2)_IMG_0602_20130104.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_moffiti_in_Lake_Yamanaka_(2)_IMG_0602_20130104.jpg
Branta_canadensis_Plessis.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_Plessis.jpg
Branta_canadensis_qtl1.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_qtl1.jpg
Branta_canadensis_Redwood_Shores_May_2011_012.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_Redwood_Shores_May_2011_012.jpg
Branta_canadensis_Stockholm.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_Stockholm.jpg
Branta_canadensis_Toeppersee_14.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_Toeppersee_14.jpg
Branta_canadensis_Toeppersee_17.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_Toeppersee_17.jpg
Branta_canadensis_Toeppersee_18.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_Toeppersee_18.jpg
Branta_canadensis_Toeppersee_20.jpg,https://commons.wikimedia.org/w/index.php?search=Branta_canadensis_Toeppersee_20.jpg
California_Goose_(206205323).jpeg,https://commons.wikimedia.org/w/index.php?search=California_Goose_(206205323).jpeg
Canadagoose.jpg,https://commons.wikimedia.org/w/index.php?search=Canadagoose.jpg
Canadagoose03192006.jpg,https://commons.wikimedia.org/w/index.php?search=Canadagoose03192006.jpg
CanadaGoose7.jpg,https://commons.wikimedia.org/w/index.php?search=CanadaGoose7.jpg
Canadagoosemoncton56.jpg,https://commons.wikimedia.org/w/index.php?search=Canadagoosemoncton56.jpg
Canadagås.jpg,https://commons.wikimedia.org/w/index.php?search=Canadagås.jpg
"Canada_Geese,_Toronto,_Canada.jpg","https://commons.wikimedia.org/w/index.php?search=Canada_Geese,_Toronto,_Canada.jpg"
Canada_Geese_(497070486).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Geese_(497070486).jpg
Canada_Geese_(497146391).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Geese_(497146391).jpg
Canada_Geese_(497149959).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Geese_(497149959).jpg
"Canada_geese_and_goslings_in_the_garden_of_Haus_Dellwig,_Dortmund,_04.05.14_-_panoramio.jpg","https://commons.wikimedia.org/w/index.php?search=Canada_geese_and_goslings_in_the_garden_of_Haus_Dellwig,_Dortmund,_04.05.14_-_panoramio.jpg"
Canada_Geese_at_Decoy_Country_Park_-_geograph.org.uk_-_720589.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Geese_at_Decoy_Country_Park_-_geograph.org.uk_-_720589.jpg
Canada_Geese_at_Oracle_HQ_3.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Geese_at_Oracle_HQ_3.jpg
Canada_Geese_at_Oracle_HQ_5.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Geese_at_Oracle_HQ_5.jpg
Canada_Geese_Dutch_Gap_Conservation_Area_Chester_VA_8619_(23647362669).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Geese_Dutch_Gap_Conservation_Area_Chester_VA_8619_(23647362669).jpg
Canada_Geese_in_Toronto.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Geese_in_Toronto.jpg
"Canada_Goose,_Loma_Linda,_California_(12139780524).jpg","https://commons.wikimedia.org/w/index.php?search=Canada_Goose,_Loma_Linda,_California_(12139780524).jpg"
"Canada_Goose,_Loma_Linda,_California_(12139780834).jpg","https://commons.wikimedia.org/w/index.php?search=Canada_Goose,_Loma_Linda,_California_(12139780834).jpg"
"Canada_Goose,_Loma_Linda,_California_(12226533603).jpg","https://commons.wikimedia.org/w/index.php?search=Canada_Goose,_Loma_Linda,_California_(12226533603).jpg"
"Canada_goose,_Lower_Lake,_Birkenhead_Park_2.jpg","https://commons.wikimedia.org/w/index.php?search=Canada_goose,_Lower_Lake,_Birkenhead_Park_2.jpg"
"Canada_goose,_Lower_Lake,_Birkenhead_Park_3.jpg","https://commons.wikimedia.org/w/index.php?search=Canada_goose,_Lower_Lake,_Birkenhead_Park_3.jpg"
"Canada_Goose,_Waters'_Edge_Country_Park_-_geograph.org.uk_-_1212779.jpg","https://commons.wikimedia.org/w/index.php?search=Canada_Goose,_Waters'_Edge_Country_Park_-_geograph.org.uk_-_1212779.jpg"
"Canada_Goose,_wistful,_lost_the_tree_nest_to_the_owls_this_year_(33214504761).jpg","https://commons.wikimedia.org/w/index.php?search=Canada_Goose,_wistful,_lost_the_tree_nest_to_the_owls_this_year_(33214504761).jpg"
Canada_goose.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose.jpg
Canada_goose2_thegreenj.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose2_thegreenj.jpg
Canada_Goose_(13741414995).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_(13741414995).jpg
Canada_Goose_(16481813109).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_(16481813109).jpg
Canada_Goose_(24182470304).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_(24182470304).jpg
Canada_goose_(25039899094).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_(25039899094).jpg
Canada_goose_(25577772261).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_(25577772261).jpg
Canada_goose_(25814186142).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_(25814186142).jpg
Canada_goose_(28432886469).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_(28432886469).jpg
Canada_goose_(32192132504).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_(32192132504).jpg
Canada_goose_(35322826312).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_(35322826312).jpg
Canada_Goose_(41126030).jpeg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_(41126030).jpeg
Canada_Goose_(5294279534).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_(5294279534).jpg
Canada_Goose_(5550825864).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_(5550825864).jpg
Canada_goose_(9028947276).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_(9028947276).jpg
"Canada_goose_(Branta_canadensis),_Lake_Victoria,_Christchurch,_New_Zealand_04.jpg","https://commons.wikimedia.org/w/index.php?search=Canada_goose_(Branta_canadensis),_Lake_Victoria,_Christchurch,_New_Zealand_04.jpg"
"Canada_goose_(Branta_canadensis),_Lake_Victoria,_Christchurch_11.jpg","https://commons.wikimedia.org/w/index.php?search=Canada_goose_(Branta_canadensis),_Lake_Victoria,_Christchurch_11.jpg"
Canada_Goose_(Branta_Canadensis).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_(Branta_Canadensis).jpg
Canada_Goose_(Branta_canadensis)_(8517663541).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_(Branta_canadensis)_(8517663541).jpg
Canada_goose_(Branta_canadensis)_(8648145588).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_(Branta_canadensis)_(8648145588).jpg
Canada_goose_(Branta_canadensis)_Port_of_Tacoma_16.Mar_2017_03.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_(Branta_canadensis)_Port_of_Tacoma_16.Mar_2017_03.jpg
Canada_goose_(Branta_canadensis)_Port_of_Tacoma_16.Mar_2017_04.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_(Branta_canadensis)_Port_of_Tacoma_16.Mar_2017_04.jpg
Canada_Goose_(Branta_canadensis)_UK.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_(Branta_canadensis)_UK.jpg
Canada_Goose_-Branta_canadensis.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_-Branta_canadensis.jpg
"Canada_Goose_-_Branta_canadensis,_Veteran's_Memorial_Park,_Woodbridge,_Virginia_(39093627135).jpg","https://commons.wikimedia.org/w/index.php?search=Canada_Goose_-_Branta_canadensis,_Veteran's_Memorial_Park,_Woodbridge,_Virginia_(39093627135).jpg"
Canada_goose_-_Branta_canadensis_(40174174010).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_-_Branta_canadensis_(40174174010).jpg
Canada_goose_-_Branta_canadensis_(41262348184).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_-_Branta_canadensis_(41262348184).jpg
Canada_goose_-_Branta_canadensis_(41978771181).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_-_Branta_canadensis_(41978771181).jpg
Canada_Goose_-_Flickr_-_treegrow.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_-_Flickr_-_treegrow.jpg
Canada_Goose_-_natures_pics.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_-_natures_pics.jpg
Canada_Goose_-_natures_pics_2.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_-_natures_pics_2.jpg
Canada_Goose_-_Stanborough_Lakes_(13645115795).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_-_Stanborough_Lakes_(13645115795).jpg
Canada_goose_093.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_093.jpg
Canada_Goose_1.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_1.jpg
Canada_Goose_2_(8895394354).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_2_(8895394354).jpg
Canada_goose_4.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_4.jpg
Canada_Goose_@_Stanley_Park_(7338398774).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_@_Stanley_Park_(7338398774).jpg
Canada_goose_ABDS-GS-CG-1.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_ABDS-GS-CG-1.jpg
Canada_goose_ABDS-GS-CG-2.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_ABDS-GS-CG-2.jpg
Canada_goose_ABDS-GS-CG-3.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_ABDS-GS-CG-3.jpg
Canada_goose_arp.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_arp.jpg
Canada_Goose_at_Marymoor_Park.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_at_Marymoor_Park.jpg
Canada_goose_at_Sankey_Valley_Park.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_at_Sankey_Valley_Park.jpg
Canada_Goose_at_the_edge_of_a_stream_on_the_campus_of_Appleby_College_(2009-05-22).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_at_the_edge_of_a_stream_on_the_campus_of_Appleby_College_(2009-05-22).jpg
Canada_goose_Branta_canadensis_(5).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_Branta_canadensis_(5).jpg
Canada_goose_Branta_canadensis_(6).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_Branta_canadensis_(6).jpg
Canada_goose_Branta_canadensis_(7).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_Branta_canadensis_(7).jpg
Canada_Goose_Cape_May_RWD.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_Cape_May_RWD.jpg
Canada_Goose_close_up.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_close_up.jpg
Canada_Goose_Dutch_Gap_Conservation_Area_Chester_VA_8621_(23989134036).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_Dutch_Gap_Conservation_Area_Chester_VA_8621_(23989134036).jpg
Canada_Goose_feeding_in_Redwood_City_2.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_feeding_in_Redwood_City_2.jpg
Canada_Goose_Foraging_-_Flickr_-_treegrow.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_Foraging_-_Flickr_-_treegrow.jpg
Canada_goose_hissing.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_hissing.jpg
Canada_Goose_in_GGP.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_in_GGP.jpg
Canada_Goose_in_New_York_2015.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_in_New_York_2015.jpg
Canada_Goose_in_Seattle_01.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_in_Seattle_01.jpg
Canada_Goose_in_Seattle_02.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_in_Seattle_02.jpg
Canada_Goose_J1.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_J1.jpg
Canada_goose_J3.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_J3.jpg
Canada_Goose_Kurnell.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_Kurnell.jpg
Canada_Goose_landed_2_(3542532273).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_landed_2_(3542532273).jpg
Canada_Goose_Nbg_(249674759).jpeg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_Nbg_(249674759).jpeg
"Canada_Goose_near_Oestrich,_Germany_20150311_1.jpg","https://commons.wikimedia.org/w/index.php?search=Canada_Goose_near_Oestrich,_Germany_20150311_1.jpg"
"Canada_Goose_near_Oestrich,_Germany_20150311_2.jpg","https://commons.wikimedia.org/w/index.php?search=Canada_Goose_near_Oestrich,_Germany_20150311_2.jpg"
"Canada_Goose_near_Oestrich,_Germany_20150311_3.jpg","https://commons.wikimedia.org/w/index.php?search=Canada_Goose_near_Oestrich,_Germany_20150311_3.jpg"
"Canada_Goose_near_Oestrich,_Germany_20150311_4.jpg","https://commons.wikimedia.org/w/index.php?search=Canada_Goose_near_Oestrich,_Germany_20150311_4.jpg"
Canada_Goose_nesting_2_-_Tifft_Nature_Preserve.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_nesting_2_-_Tifft_Nature_Preserve.jpg
Canada_Goose_Nest_20.04.12_(6951051778).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_Nest_20.04.12_(6951051778).jpg
Canada_Goose_NJ.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_NJ.jpg
Canada_Goose_on_brown_(4460413886).jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_on_brown_(4460413886).jpg
"Canada_goose_on_the_South_Bank_foreshore,_London.jpg","https://commons.wikimedia.org/w/index.php?search=Canada_goose_on_the_South_Bank_foreshore,_London.jpg"
"Canada_Goose_on_Trinity_Street,_Stalybridge.jpg","https://commons.wikimedia.org/w/index.php?search=Canada_Goose_on_Trinity_Street,_Stalybridge.jpg"
Canada_goose_profile04.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_profile04.jpg
Canada_goose_Profile_ABDS-GS-CG-4.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_Profile_ABDS-GS-CG-4.jpg
Canada_goose_reflection_03.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_goose_reflection_03.jpg
Canada_Goose_RWD2016.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_RWD2016.jpg
Canada_Goose_Standing.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_Standing.jpg
Canada_Goose_Walking_on_Fairway.jpg,https://commons.wikimedia.org/w/index.php?search=Canada_Goose_Walking_on_Fairway.jpg
Canade_Goose_3_-_natures_pics.jpg,https://commons.wikimedia.org/w/index.php?search=Canade_Goose_3_-_natures_pics.jpg
Canadgoose03192006.jpg,https://commons.wikimedia.org/w/index.php?search=Canadgoose03192006.jpg
Canadian-goose.jpg,https://commons.wikimedia.org/w/index.php?search=Canadian-goose.jpg
CanadianGooseStandingOnTheLawnAtlantaGeorgia.jpg,https://commons.wikimedia.org/w/index.php?search=CanadianGooseStandingOnTheLawnAtlantaGeorgia.jpg
Canadian_black_geese_near_River_Rideau.jpg,https://commons.wikimedia.org/w/index.php?search=Canadian_black_geese_near_River_Rideau.jpg
Canadian_Geese4.jpg,https://commons.wikimedia.org/w/index.php?search=Canadian_Geese4.jpg
Canadian_Geese5.jpg,https://commons.wikimedia.org/w/index.php?search=Canadian_Geese5.jpg
Canadian_Geese6.jpg,https://commons.wikimedia.org/w/index.php?search=Canadian_Geese6.jpg
Canadian_Goose._(Branta_canadensis)_(31468577463).jpg,https://commons.wikimedia.org/w/index.php?search=Canadian_Goose._(Branta_canadensis)_(31468577463).jpg
Canadian_goose2.jpg,https://commons.wikimedia.org/w/index.php?search=Canadian_goose2.jpg
Canadian_Goose_(123900267).jpeg,https://commons.wikimedia.org/w/index.php?search=Canadian_Goose_(123900267).jpeg
Canadian_Goose_2.jpg,https://commons.wikimedia.org/w/index.php?search=Canadian_Goose_2.jpg
Canadian_Goose_eating.jpg,https://commons.wikimedia.org/w/index.php?search=Canadian_Goose_eating.jpg
Canadian_Goose_in_Elton_Reservoir.jpg,https://commons.wikimedia.org/w/index.php?search=Canadian_Goose_in_Elton_Reservoir.jpg
Canadian_Goose_in_the_Tuusulanjärvi_lake_(30.04.2010)_-_panoramio.jpg,https://commons.wikimedia.org/w/index.php?search=Canadian_Goose_in_the_Tuusulanjärvi_lake_(30.04.2010)_-_panoramio.jpg
Canard_sur_la_Marne_-_Mars_2015_01.jpg,https://commons.wikimedia.org/w/index.php?search=Canard_sur_la_Marne_-_Mars_2015_01.jpg
Canard_sur_la_Marne_-_Mars_2015_02.jpg,https://commons.wikimedia.org/w/index.php?search=Canard_sur_la_Marne_-_Mars_2015_02.jpg
Connetquot_State_Park_on_Long_Island_(38118144851).jpg,https://commons.wikimedia.org/w/index.php?search=Connetquot_State_Park_on_Long_Island_(38118144851).jpg
Dock_-_panoramio_(1).jpg,https://commons.wikimedia.org/w/index.php?search=Dock_-_panoramio_(1).jpg
DSC09338_-_Honk...._(37051348032).jpg,https://commons.wikimedia.org/w/index.php?search=DSC09338_-_Honk...._(37051348032).jpg
DSC_7688_(10740953256).jpg,https://commons.wikimedia.org/w/index.php?search=DSC_7688_(10740953256).jpg
DSC_7688_(9405473261).jpg,https://commons.wikimedia.org/w/index.php?search=DSC_7688_(9405473261).jpg
DuckBZ.jpg,https://commons.wikimedia.org/w/index.php?search=DuckBZ.jpg
Ducks_(40137227901).jpg,https://commons.wikimedia.org/w/index.php?search=Ducks_(40137227901).jpg
Ducks_(40137229141).jpg,https://commons.wikimedia.org/w/index.php?search=Ducks_(40137229141).jpg
Duck_eating_St_James_Park.jpg,https://commons.wikimedia.org/w/index.php?search=Duck_eating_St_James_Park.jpg
Duck_St_James_Park.jpg,https://commons.wikimedia.org/w/index.php?search=Duck_St_James_Park.jpg
Everyone_seems_to_be_enjoying_the_nice_weather_(3473542718).jpg,https://commons.wikimedia.org/w/index.php?search=Everyone_seems_to_be_enjoying_the_nice_weather_(3473542718).jpg
Family_of_Geese.jpg,https://commons.wikimedia.org/w/index.php?search=Family_of_Geese.jpg
Female_Canada_goose_with_goslings.jpg,https://commons.wikimedia.org/w/index.php?search=Female_Canada_goose_with_goslings.jpg
Floating_Canada_goose_ABDS-GS-CG-8.jpg,https://commons.wikimedia.org/w/index.php?search=Floating_Canada_goose_ABDS-GS-CG-8.jpg
Fredenbaum-100719-15662-Kanadagans.jpg,https://commons.wikimedia.org/w/index.php?search=Fredenbaum-100719-15662-Kanadagans.jpg
Fredenbaum-100719-15667-Kanadagans.jpg,https://commons.wikimedia.org/w/index.php?search=Fredenbaum-100719-15667-Kanadagans.jpg
Gander_1-12-14c_(12226347855).jpg,https://commons.wikimedia.org/w/index.php?search=Gander_1-12-14c_(12226347855).jpg
Gans1_db.jpg,https://commons.wikimedia.org/w/index.php?search=Gans1_db.jpg
Gans2_db.jpg,https://commons.wikimedia.org/w/index.php?search=Gans2_db.jpg
Gans_9330.jpg,https://commons.wikimedia.org/w/index.php?search=Gans_9330.jpg
Ganter_oder_Gänserich_-_panoramio.jpg,https://commons.wikimedia.org/w/index.php?search=Ganter_oder_Gänserich_-_panoramio.jpg
Geese_(42570638235).jpg,https://commons.wikimedia.org/w/index.php?search=Geese_(42570638235).jpg
Geese_(42570643085).jpg,https://commons.wikimedia.org/w/index.php?search=Geese_(42570643085).jpg
Geese_3.jpg,https://commons.wikimedia.org/w/index.php?search=Geese_3.jpg
Geese_6.jpg,https://commons.wikimedia.org/w/index.php?search=Geese_6.jpg
Geese_7.jpg,https://commons.wikimedia.org/w/index.php?search=Geese_7.jpg
Geese_8.jpg,https://commons.wikimedia.org/w/index.php?search=Geese_8.jpg
Geese_9.jpg,https://commons.wikimedia.org/w/index.php?search=Geese_9.jpg
Geese_Andrew_Haydon_Park_(25265360647).jpg,https://commons.wikimedia.org/w/index.php?search=Geese_Andrew_Haydon_Park_(25265360647).jpg
Geese_Andrew_Haydon_Park_(28356668369).jpg,https://commons.wikimedia.org/w/index.php?search=Geese_Andrew_Haydon_Park_(28356668369).jpg
Geese_and_baby_geese_-_panoramio.jpg,https://commons.wikimedia.org/w/index.php?search=Geese_and_baby_geese_-_panoramio.jpg
Geese_At_Kew_Gardens_(3997404283).jpg,https://commons.wikimedia.org/w/index.php?search=Geese_At_Kew_Gardens_(3997404283).jpg
Geese_Eating_Chestnuts_At_Kew_Gardens_(3997413987).jpg,https://commons.wikimedia.org/w/index.php?search=Geese_Eating_Chestnuts_At_Kew_Gardens_(3997413987).jpg
Goose1.jpg,https://commons.wikimedia.org/w/index.php?search=Goose1.jpg
Goose1_20120808.jpg,https://commons.wikimedia.org/w/index.php?search=Goose1_20120808.jpg
Goose2.jpg,https://commons.wikimedia.org/w/index.php?search=Goose2.jpg
GooseEat.jpg,https://commons.wikimedia.org/w/index.php?search=GooseEat.jpg
Goosegoosegoose.jpg,https://commons.wikimedia.org/w/index.php?search=Goosegoosegoose.jpg
GooseInPark.jpg,https://commons.wikimedia.org/w/index.php?search=GooseInPark.jpg
GoosePoint.jpg,https://commons.wikimedia.org/w/index.php?search=GoosePoint.jpg
